Fecha;Provincia;Consumo energético (kWh/m²);Media de residentes;Potencia contratada (kW);Tipo de vivienda;ALTITUD;TMEDIA;TMIN;TMAX;DIR;VELMEDIA;RACHA;SOL;PRESMAX;PRESMIN;Festivo;Entre semana
2024-10-04;LEON;267.37;3.8;7.7;Piso;952.3571428571428;14.414285714285716;8.25;20.585714285714285;22.08333333333333;1.3416666666666668;6.116666666666667;8.633333333333335;904.95;902.625;NO;SI
2024-10-05;LEON;84.09;3.0;5.5;Piso;952.3571428571428;14.407142857142857;11.071428571428571;17.72142857142857;29.33333333333333;2.5166666666666666;9.925;0.4000000000000001;903.275;898.7;NO;NO
2024-10-06;LEON;225.71;1.4;4.4;Adosado;952.3571428571428;15.407142857142858;12.285714285714286;18.52857142857143;30.08333333333333;2.958333333333333;11.625;1.8333333333333333;898.725;894.375;NO;NO
2024-10-07;LEON;174.57;4.1;5.5;Adosado;960.2307692307692;12.915384615384616;9.5;16.346153846153847;37.90909090909091;3.19;11.745454545454544;3.033333333333333;894.675;890.7750000000001;NO;SI
2024-10-08;LEON;166.77;1.1;7.7;Dúplex;960.2307692307692;12.16153846153846;9.63076923076923;14.73076923076923;22.0;3.9;13.645454545454545;0.3333333333333333;896.45;890.475;NO;SI
2024-10-09;LEON;239.47;4.6;6.6;Casa unifamiliar;952.3571428571428;13.592857142857143;8.171428571428573;19.02142857142857;22.916666666666668;7.183333333333334;22.058333333333334;1.6333333333333335;897.75;880.25;NO;SI
2024-10-10;LEON;264.41;4.4;3.3;Dúplex;952.3571428571428;10.735714285714286;5.992857142857143;15.471428571428572;25.0;1.9090909090909087;8.063636363636364;6.133333333333334;902.975;897.725;NO;SI
2024-10-11;LEON;100.34;2.2;3.3;Adosado;952.3571428571428;9.535714285714286;4.692857142857143;14.4;37.41666666666666;2.766666666666666;10.616666666666664;1.3;902.3;895.15;NO;SI
2024-10-12;LEON;230.8;2.6;3.3;Dúplex;952.3571428571428;14.985714285714286;11.235714285714286;18.72142857142857;18.666666666666668;1.8666666666666665;10.0;3.466666666666667;904.175;894.775;SI;NO
2024-10-13;LEON;248.46;2.0;5.5;Piso;952.3571428571428;15.342857142857143;9.778571428571428;20.914285714285715;20.25;1.85;8.583333333333334;6.733333333333333;906.525;904.0;NO;NO
2024-10-14;LEON;120.61;4.5;3.3;Casa unifamiliar;952.3571428571428;15.957142857142856;10.314285714285717;21.585714285714285;29.5;1.5;6.25;6.166666666666667;906.425;900.1;NO;SI
2024-10-15;LEON;164.18;4.2;4.4;Adosado;952.3571428571428;15.35;13.278571428571428;17.428571428571427;15.5;2.2416666666666667;8.950000000000001;0.2666666666666666;900.1;892.3;NO;SI
2024-10-16;LEON;98.56;1.7;6.6;Casa unifamiliar;952.3571428571428;14.364285714285714;10.014285714285714;18.72142857142857;25.545454545454547;2.316666666666667;12.52727272727273;2.966666666666667;899.425;890.075;NO;SI
2024-10-17;LEON;273.25;3.4;5.5;Casa unifamiliar;952.3571428571428;9.514285714285714;5.842857142857143;13.221428571428572;29.666666666666668;4.308333333333334;12.875;4.066666666666666;909.9;899.1;NO;SI
2024-10-18;LEON;168.25;1.2;6.6;Piso;952.3571428571428;9.307142857142855;3.192857142857143;15.407142857142857;27.166666666666668;2.2;8.674999999999999;4.166666666666667;910.425;907.525;NO;SI
2024-10-19;LEON;84.78;1.4;4.4;Piso;952.3571428571428;12.44285714285714;9.792857142857144;15.071428571428571;18.166666666666668;1.85;7.583333333333333;1.1;909.45;906.175;NO;NO
2024-10-20;LEON;207.47;4.4;7.7;Adosado;952.3571428571428;13.778571428571428;8.807142857142857;18.75714285714286;26.416666666666668;2.15;7.199999999999999;5.7;911.5;908.725;NO;NO
2024-10-21;LEON;164.57;2.1;5.5;Casa unifamiliar;952.3571428571428;11.921428571428573;6.592857142857143;17.242857142857144;26.166666666666668;1.6833333333333331;7.425;3.733333333333333;914.5;910.325;NO;SI
2024-10-22;LEON;165.45;4.2;6.6;Adosado;952.3571428571428;12.464285714285714;7.535714285714286;17.428571428571427;21.90909090909091;1.65;6.390909090909091;5.7;934.1333333333332;931.7333333333332;NO;SI
2024-10-23;LEON;284.93;1.8;6.6;Dúplex;952.3571428571428;12.642857142857142;6.271428571428571;18.99285714285714;15.166666666666666;1.275;6.191666666666666;7.733333333333333;915.125;910.35;NO;SI
2024-10-24;LEON;90.84;3.5;4.4;Casa unifamiliar;952.3571428571428;11.928571428571429;6.421428571428572;17.407142857142855;28.58333333333333;2.05;11.133333333333333;2.9333333333333336;910.4;903.2;NO;SI
2024-10-25;LEON;280.75;3.4;4.4;Piso;952.3571428571428;7.935714285714285;3.2285714285714286;12.62142857142857;34.75;3.0333333333333337;10.341666666666669;5.066666666666666;905.15;903.2;NO;SI
2024-10-26;LEON;194.35;3.0;3.3;Adosado;952.3571428571428;6.8500000000000005;2.2785714285714285;11.385714285714286;22.25;1.8583333333333327;7.875;4.133333333333333;904.575;901.3;NO;NO
2024-10-27;LEON;90.07;2.6;4.4;Dúplex;952.3571428571428;6.628571428571428;1.9642857142857144;11.314285714285717;17.636363636363637;2.5;7.354545454545455;2.5666666666666664;909.925;903.9;NO;NO
2024-10-28;LEON;92.05;3.5;6.6;Piso;952.3571428571428;10.885714285714286;4.192857142857142;17.585714285714285;9.666666666666666;2.6583333333333337;9.808333333333334;7.2;911.25;908.625;NO;SI
2024-10-29;LEON;197.02;2.4;3.3;Dúplex;952.3571428571428;12.407142857142857;5.442857142857143;19.385714285714283;24.166666666666668;2.2666666666666666;9.683333333333334;8.799999999999999;910.625;905.925;NO;SI
2024-10-30;LEON;37.16;4.0;5.5;Piso;952.3571428571428;13.69285714285714;8.528571428571428;18.86428571428572;12.833333333333334;4.05;12.225;6.7;906.525;903.8;NO;SI
2024-10-31;LEON;164.49;2.7;7.7;Casa unifamiliar;952.3571428571428;13.514285714285714;9.578571428571427;17.45;14.5;2.6833333333333336;9.858333333333333;5.9;908.1;906.225;NO;SI
2024-11-01;LEON;177.23;1.6;6.6;Casa unifamiliar;952.3571428571428;13.007142857142856;8.164285714285715;17.842857142857145;20.33333333333333;2.1083333333333334;7.1000000000000005;2.8666666666666667;909.75;906.975;SI;SI
2024-11-02;LEON;65.71;2.4;7.7;Casa unifamiliar;952.3571428571428;12.735714285714286;5.714285714285714;19.75;19.25;1.5166666666666666;6.641666666666667;7.566666666666667;909.8;907.3;NO;NO
2024-11-03;LEON;80.31;2.7;4.4;Piso;952.3571428571428;12.014285714285714;6.721428571428571;17.29285714285714;19.83333333333333;1.4;6.441666666666666;5.433333333333333;909.5;907.475;NO;NO
2024-11-04;LEON;258.8;2.3;4.4;Adosado;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-11-05;LEON;218.95;2.3;5.5;Adosado;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-11-06;LEON;299.57;2.8;3.3;Dúplex;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-11-07;LEON;272.84;1.2;7.7;Adosado;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-11-08;LEON;284.85;4.8;3.3;Piso;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-11-09;LEON;129.09;2.4;3.3;Casa unifamiliar;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;NO
2024-11-10;LEON;285.47;2.8;3.3;Piso;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;NO
2024-11-11;LEON;250.84;4.7;3.3;Dúplex;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-11-12;LEON;78.19;1.9;6.6;Piso;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-11-13;LEON;235.55;3.7;6.6;Dúplex;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-11-14;LEON;258.67;1.8;5.5;Adosado;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-11-15;LEON;58.69;3.3;4.4;Casa unifamiliar;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-11-16;LEON;278.4;4.3;7.7;Dúplex;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;NO
2024-11-17;LEON;248.79;2.0;4.4;Dúplex;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;NO
2024-11-18;LEON;57.38;2.1;4.4;Casa unifamiliar;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-11-19;LEON;226.64;3.4;4.4;Dúplex;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-11-20;LEON;249.41;3.7;7.7;Adosado;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-11-21;LEON;204.25;3.8;3.3;Casa unifamiliar;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-11-22;LEON;114.48;1.5;6.6;Piso;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-11-23;LEON;207.72;4.4;3.3;Adosado;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;NO
2024-11-24;LEON;112.66;3.9;5.5;Casa unifamiliar;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;NO
2024-11-25;LEON;172.0;1.5;5.5;Casa unifamiliar;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-11-26;LEON;142.87;4.8;4.4;Casa unifamiliar;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-11-27;LEON;163.04;1.2;3.3;Piso;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-11-28;LEON;216.18;2.2;3.3;Adosado;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-11-29;LEON;248.81;3.4;4.4;Casa unifamiliar;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-11-30;LEON;256.63;3.4;6.6;Casa unifamiliar;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;NO
2024-12-01;LEON;127.51;2.8;7.7;Dúplex;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;NO
2024-12-02;LEON;233.25;1.0;5.5;Piso;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-12-03;LEON;275.78;5.0;4.4;Piso;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-12-04;LEON;199.36;3.1;4.4;Adosado;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-12-05;LEON;96.35;4.4;6.6;Piso;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-12-06;LEON;279.44;2.3;7.7;Adosado;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;SI;SI
2024-12-07;LEON;153.42;4.7;3.3;Adosado;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;NO
2024-12-08;LEON;266.43;1.9;4.4;Piso;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;SI;NO
2024-12-09;LEON;96.94;1.3;4.4;Piso;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-12-10;LEON;102.17;1.4;4.4;Piso;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-12-11;LEON;178.41;3.6;7.7;Dúplex;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-12-12;LEON;89.46;4.3;5.5;Piso;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-12-13;LEON;152.71;1.7;7.7;Adosado;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-12-14;LEON;181.03;2.7;6.6;Casa unifamiliar;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;NO
2024-12-15;LEON;268.22;1.7;4.4;Casa unifamiliar;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;NO
2024-12-16;LEON;165.23;2.0;3.3;Piso;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-12-17;LEON;105.48;4.1;5.5;Piso;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-12-18;LEON;204.18;1.4;3.3;Piso;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-12-19;LEON;122.9;3.0;4.4;Adosado;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-12-20;LEON;189.81;4.4;3.3;Adosado;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-12-21;LEON;239.68;3.3;4.4;Piso;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;NO
2024-12-22;LEON;24.25;1.6;5.5;Adosado;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;NO
2024-12-23;LEON;174.2;1.5;3.3;Piso;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-12-24;LEON;196.26;4.2;5.5;Adosado;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-12-25;LEON;220.31;4.6;4.4;Adosado;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;SI;SI
2024-12-26;LEON;188.0;4.5;4.4;Piso;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-12-27;LEON;69.77;2.9;7.7;Dúplex;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-12-28;LEON;177.77;2.3;3.3;Casa unifamiliar;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;NO
2024-12-29;LEON;132.92;1.2;7.7;Casa unifamiliar;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;NO
2024-12-30;LEON;42.91;4.5;3.3;Adosado;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-12-31;LEON;130.75;1.6;7.7;Dúplex;579.993318385757;16.352307570121557;10.549583046732712;22.155476631292192;25.36212692067787;2.8031650677417916;9.859446114551394;7.668477139019642;956.6430951012467;952.1071602616106;NO;SI
2024-01-01;LLEIDA;154.49;4.0;4.4;Casa unifamiliar;940.5;3.904166666666667;-1.2;9.033333333333331;30.058823529411764;1.1058823529411763;5.729411764705882;7.3;980.65;976.7;SI;SI
2024-01-02;LLEIDA;179.61;3.9;7.7;Dúplex;940.5;3.4166666666666665;-1.475;8.275;23.764705882352946;1.9625;7.858823529411764;0.7;979.9;976.25;NO;SI
2024-01-03;LLEIDA;157.58;4.0;6.6;Casa unifamiliar;940.5;6.7250000000000005;1.8375;11.604166666666666;24.764705882352946;1.4294117647058824;6.358823529411764;3.2;978.2;974.75;NO;SI
2024-01-04;LLEIDA;223.11;4.6;3.3;Piso;940.5;5.633333333333333;0.4666666666666667;10.808333333333332;21.294117647058822;1.7176470588235293;7.011764705882353;2.4;977.55;967.15;NO;SI
2024-01-05;LLEIDA;211.0;1.1;7.7;Casa unifamiliar;934.0434782608696;4.369565217391305;1.326086956521739;7.399999999999999;26.8125;2.06875;7.99375;2.2;967.15;962.2;NO;SI
2024-01-06;LLEIDA;196.5;1.0;7.7;Piso;934.0434782608696;2.8000000000000003;-1.1173913043478263;6.695652173913044;23.1875;3.9;13.6125;8.6;973.45;966.15;SI;NO
2024-01-07;LLEIDA;30.75;4.1;4.4;Adosado;934.0434782608696;1.2727272727272727;-2.1772727272727272;4.7318181818181815;27.5625;5.175;17.3875;8.9;975.3;972.8;NO;NO
2024-01-08;LLEIDA;135.61;4.9;3.3;Piso;933.2272727272727;0.1409090909090907;-4.909090909090909;5.190909090909091;23.466666666666665;3.333333333333333;9.946666666666664;8.8;978.7;974.45;NO;SI
2024-01-09;LLEIDA;261.7;2.3;4.4;Adosado;940.5;-0.0608695652173912;-6.147826086956522;6.004347826086956;27.8125;1.258823529411765;4.975;7.9;980.35;978.0;NO;SI
2024-01-10;LLEIDA;269.8;3.5;6.6;Adosado;940.5;0.2708333333333334;-2.5541666666666667;3.075;17.352941176470587;1.0941176470588236;5.076470588235294;0.0;978.65;976.55;NO;SI
2024-01-11;LLEIDA;237.06;1.9;3.3;Adosado;940.5;0.8500000000000001;-2.245833333333333;3.920833333333333;25.647058823529413;1.223529411764706;5.794117647058823;0.5;984.1;977.0;NO;SI
2024-01-12;LLEIDA;286.96;3.3;7.7;Piso;940.5;1.5458333333333334;-3.6375;6.716666666666666;33.11764705882353;1.2;5.164705882352941;4.4;987.1;983.9;NO;SI
2024-01-13;LLEIDA;115.95;4.3;5.5;Adosado;940.0;2.360869565217391;-3.269565217391305;7.995652173913044;18.8125;1.49375;5.825;0.0;985.6;979.85;NO;NO
2024-01-14;LLEIDA;173.84;3.1;6.6;Casa unifamiliar;940.5;4.017391304347826;-0.6;8.630434782608695;20.375;1.2941176470588236;6.7;0.0;979.85;972.25;NO;NO
2024-01-15;LLEIDA;121.35;4.1;7.7;Adosado;940.0;6.1695652173913045;1.1869565217391305;11.156521739130437;23.25;1.59375;7.4;3.7;972.25;968.45;NO;SI
2024-01-16;LLEIDA;51.77;1.5;6.6;Adosado;940.5;6.939130434782609;2.5739130434782607;11.308695652173911;18.88235294117647;1.6411764705882352;7.711764705882352;2.1;972.35;968.45;NO;SI
2024-01-17;LLEIDA;23.45;4.8;6.6;Dúplex;929.391304347826;8.530434782608696;5.778260869565218;11.286956521739132;30.5625;2.95625;11.125;2.2;968.95;959.4;NO;SI
2024-01-18;LLEIDA;239.38;1.5;5.5;Piso;934.0434782608696;8.521739130434783;3.704347826086957;13.343478260869563;27.6875;2.8125;10.8;8.3;970.0;964.1;NO;SI
2024-01-19;LLEIDA;216.95;2.6;5.5;Piso;934.0434782608696;3.0043478260869563;0.4608695652173913;5.539130434782609;19.4375;0.5625;5.61875;0.0;975.7;969.4;NO;SI
2024-01-20;LLEIDA;97.17;4.4;7.7;Piso;940.5;1.8125;-2.9625;6.583333333333333;26.88235294117647;1.276470588235294;7.223529411764706;8.3;989.6;975.7;NO;NO
2024-01-21;LLEIDA;296.2;4.7;5.5;Piso;940.5;2.658333333333333;-2.966666666666667;8.283333333333333;25.58823529411765;1.223529411764706;5.647058823529412;2.0;993.4;989.6;NO;NO
2024-01-22;LLEIDA;171.55;3.6;7.7;Adosado;940.5;4.0;-1.7916666666666667;9.808333333333334;27.0;1.1941176470588235;6.176470588235294;1.8;993.8;990.9;NO;SI
2024-01-23;LLEIDA;247.77;4.7;7.7;Adosado;940.5;7.382608695652174;1.0434782608695652;13.7;25.58823529411765;1.758823529411765;7.088235294117647;5.5;996.6;993.1;NO;SI
2024-01-24;LLEIDA;100.49;2.6;3.3;Dúplex;940.5;9.620833333333334;3.0625;16.183333333333334;27.11764705882353;1.2647058823529411;4.835294117647059;3.4;997.3;994.05;NO;SI
2024-01-25;LLEIDA;69.06;1.5;3.3;Piso;940.5;9.7875;3.329166666666667;16.2625;24.94117647058824;1.1705882352941177;4.770588235294118;0.0;994.1;990.45;NO;SI
2024-01-26;LLEIDA;211.86;3.9;3.3;Dúplex;940.5;8.695833333333333;2.4166666666666665;14.9875;28.47058823529412;1.0411764705882351;4.31764705882353;0.0;993.15;990.75;NO;SI
2024-01-27;LLEIDA;173.44;1.2;4.4;Dúplex;940.5;9.0875;1.9208333333333327;16.245833333333334;37.70588235294117;0.9588235294117649;4.388235294117647;1.8;991.35;988.45;NO;NO
2024-01-28;LLEIDA;141.35;2.9;5.5;Casa unifamiliar;940.5;9.833333333333334;2.4125;17.2625;21.47058823529412;1.8705882352941177;6.835294117647059;7.5;989.7;987.3;NO;NO
2024-01-29;LLEIDA;43.32;4.3;6.6;Dúplex;940.5;7.941666666666666;2.020833333333333;13.85;31.764705882352946;1.8352941176470587;6.452941176470588;8.3;991.65;988.7;NO;SI
2024-01-30;LLEIDA;217.78;3.0;4.4;Adosado;940.5;7.491666666666667;1.6416666666666666;13.35;31.11764705882353;1.1352941176470588;5.370588235294117;3.0;993.7;990.75;NO;SI
2024-01-31;LLEIDA;263.56;3.8;4.4;Dúplex;940.5;6.929166666666666;0.2208333333333333;13.641666666666666;32.35294117647059;1.3588235294117648;5.135294117647058;8.2;995.0;992.6;NO;SI
2024-02-01;LLEIDA;262.23;2.6;6.6;Adosado;898.4782608695652;5.773913043478261;0.1043478260869565;11.47391304347826;27.058823529411764;1.9882352941176469;6.805882352941176;0.5;994.35;990.65;NO;SI
2024-02-02;LLEIDA;20.34;2.5;5.5;Adosado;898.4782608695652;7.282608695652174;1.4260869565217391;13.091304347826089;25.58823529411765;1.8823529411764703;8.276470588235293;4.2;993.15;990.75;NO;SI
2024-02-03;LLEIDA;217.28;1.8;7.7;Dúplex;898.4782608695652;7.591304347826087;1.2608695652173914;13.934782608695652;29.11764705882353;1.123529411764706;5.070588235294117;0.0;993.1;990.75;NO;NO
2024-02-04;LLEIDA;294.19;2.9;3.3;Piso;898.4782608695652;8.091304347826087;1.434782608695652;14.752173913043478;33.1764705882353;1.011764705882353;4.917647058823529;0.0;992.05;989.85;NO;NO
2024-02-05;LLEIDA;38.17;2.8;7.7;Casa unifamiliar;898.4782608695652;7.904347826086957;1.047826086956522;14.765217391304349;20.352941176470587;1.288235294117647;5.705882352941177;0.0;990.2;986.0;NO;SI
2024-02-06;LLEIDA;264.88;3.7;7.7;Adosado;898.4782608695652;5.860869565217392;1.047826086956522;10.669565217391304;21.1875;1.3411764705882354;5.575;0.0;986.05;981.7;NO;SI
2024-02-07;LLEIDA;179.82;2.8;5.5;Adosado;898.4782608695652;6.25;-0.0181818181818181;12.513636363636364;22.4375;1.7176470588235293;7.1125;2.7;981.7;976.45;NO;SI
2024-02-08;LLEIDA;48.43;3.0;6.6;Adosado;898.4782608695652;7.473913043478261;1.434782608695652;13.517391304347823;25.705882352941178;2.847058823529412;11.847058823529412;4.9;976.45;963.8;NO;SI
2024-02-09;LLEIDA;293.8;2.4;6.6;Piso;898.4782608695652;8.104347826086956;5.147826086956522;11.069565217391304;29.5625;1.9529411764705884;7.86875;3.0;964.4;946.6;NO;SI
